"date","NH4_N","NO3_N","PO4_P","temperature","depth"
"2011-02-07",NA,0.642823529411765,0.0117647058823529,3.65441176470588,"0_85m"
"2011-03-14",NA,0.634117647058824,0.0101941176470588,3.89333333333333,"0_85m"
"2011-04-11",NA,NA,NA,6.20137931034483,"0_85m"
"2011-05-09",NA,0.492941176470588,0.00658235294117647,7.42757575757576,"0_85m"
"2011-06-14",NA,NA,NA,8.84588235294118,"0_85m"
"2011-07-11",NA,NA,NA,10.1852941176471,"0_85m"
"2011-08-08",NA,NA,NA,10.5779411764706,"0_85m"
"2011-09-13",NA,NA,NA,10.8224242424242,"0_85m"
"2011-09-26",NA,0.487058823529412,0.00637647058823529,10.4364705882353,"0_85m"
"2011-10-17",NA,NA,0.00657647058823529,9.62147058823529,"0_85m"
"2011-11-07",NA,0.485294117647059,0.00669411764705882,8.43352941176471,"0_85m"
"2011-12-22",NA,NA,NA,5.21676470588235,"0_85m"
"2012-02-06",NA,0.523833333333333,0.0133823529411765,3.79777777777778,"0_85m"
"2012-03-12",NA,0.562941176470588,0.00252352941176471,3.54147058823529,"0_85m"
"2012-04-16",NA,NA,NA,5.14470588235294,"0_85m"
"2012-05-14",NA,0.519058823529412,0.0022,7.00088235294118,"0_85m"
"2012-06-11",NA,NA,NA,8.50666666666667,"0_85m"
"2012-07-16",NA,NA,NA,10.1242424242424,"0_85m"
"2012-08-06",NA,NA,NA,10.7530303030303,"0_85m"
"2012-09-17",NA,0.471117647058824,0.00579411764705882,9.49870967741935,"0_85m"
"2012-10-08",NA,0.481235294117647,0.00738235294117647,9.44941176470588,"0_85m"
"2012-11-12",NA,0.511764705882353,0.00995294117647059,7.89294117647059,"0_85m"
"2012-12-03",NA,NA,NA,6.31882352941176,"0_85m"
"2013-01-21",NA,NA,NA,4.73352941176471,"0_85m"
"2013-03-11",NA,NA,NA,3.96470588235294,"0_85m"
"2013-04-15",NA,0.628823529411765,0.00727647058823529,4.71852941176471,"0_85m"
"2013-05-21",NA,NA,NA,7.51,"0_85m"
"2013-06-10",NA,NA,NA,7.93176470588235,"0_85m"
"2013-07-16",NA,NA,NA,10.2444117647059,"0_85m"
"2013-07-31",NA,NA,NA,9.13722222222222,"0_85m"
"2013-08-12",NA,NA,NA,10.9079411764706,"0_85m"
"2013-08-29",NA,NA,NA,9.139375,"0_85m"
"2013-09-16",NA,NA,NA,9.94151515151515,"0_85m"
"2013-09-30",NA,NA,NA,8.67875,"0_85m"
"2013-10-14",NA,0.491764705882353,0.0119941176470588,9.24588235294118,"0_85m"
"2013-11-04",NA,NA,NA,8.94323529411765,"0_85m"
"2013-12-09",NA,NA,NA,5.42294117647059,"0_85m"
"2014-01-20",NA,NA,NA,4.73911764705882,"0_85m"
"2014-03-10",NA,NA,NA,4.77264705882353,"0_85m"
"2014-04-07",NA,0.517764705882353,0.00396176470588235,6.05970588235294,"0_85m"
"2014-05-12",NA,NA,NA,7.88029411764706,"0_85m"
"2014-06-16",NA,NA,NA,10.2373529411765,"0_85m"
"2014-07-14",NA,NA,NA,10.3088235294118,"0_85m"
"2014-08-18",NA,NA,NA,11.1602941176471,"0_85m"
"2014-09-15",NA,NA,NA,11.0276470588235,"0_85m"
"2014-10-13",NA,0.458235294117647,0.00999411764705882,10.5294117647059,"0_85m"
"2014-11-03",NA,0.460158823529412,0.00930588235294118,9.49441176470588,"0_85m"
"2014-12-09",NA,NA,NA,6.99529411764706,"0_85m"
"2015-01-12",NA,NA,NA,5.98,"0_85m"
"2015-03-16",NA,0.567647058823529,0.0144882352941176,5.05058823529412,"0_85m"
"2015-04-20",NA,0.498235294117647,0.0064,6.79588235294118,"0_85m"
"2015-06-01",NA,NA,NA,9.50411764705882,"0_85m"
"2015-07-16",NA,NA,NA,11.1958823529412,"0_85m"
"2015-08-03",NA,NA,NA,11.3605882352941,"0_85m"
"2015-09-21",NA,NA,NA,10.6297058823529,"0_85m"
"2015-10-19",NA,0.428235294117647,0.0194588235294118,9.06705882352941,"0_85m"
"2015-11-09",NA,NA,NA,8.60911764705882,"0_85m"
"2016-01-18",NA,NA,NA,5.63235294117647,"0_85m"
"2016-04-04",NA,0.458823529411765,0.0115058823529412,5.88941176470588,"0_85m"
"2016-04-25",NA,0.381764705882353,0.0101176470588235,7.03705882352941,"0_85m"
"2016-06-13",NA,NA,NA,9.62088235294118,"0_85m"
"2016-08-16",NA,NA,NA,11.5791176470588,"0_85m"
"2016-09-19",NA,NA,NA,11.2941176470588,"0_85m"
"2016-10-17",NA,0.386235294117647,0.0184823529411765,9.63411764705882,"0_85m"
"2016-11-14",NA,NA,NA,8.06969696969697,"0_85m"
"2017-01-16",NA,NA,NA,5.17029411764706,"0_85m"
"2017-03-27",NA,0.436352941176471,0.0150705882352941,5.47147058823529,"0_85m"
"2017-04-18",NA,0.370817647058824,0.0118705882352941,6.85382352941176,"0_85m"
"2017-06-12",NA,NA,NA,10.0347058823529,"0_85m"
"2017-08-16",NA,NA,NA,11.6794117647059,"0_85m"
"2017-09-25",NA,NA,NA,10.5438235294118,"0_85m"
"2017-10-23",NA,0.359529411764706,0.0161882352941176,9.93735294117647,"0_85m"
"2017-11-13",NA,NA,NA,8.55411764705882,"0_85m"
"2018-01-23",NA,NA,NA,5.32735294117647,"0_85m"
"2018-03-26",NA,0.453705882352941,0.0198411764705882,4.66323529411765,"0_85m"
"2018-04-17",NA,0.383517647058824,0.0116529411764706,6.15676470588235,"0_85m"
"2018-06-11",NA,NA,NA,10.0508823529412,"0_85m"
"2018-08-13",NA,NA,NA,11.2788235294118,"0_85m"
"2018-09-17",NA,NA,NA,11.0802941176471,"0_85m"
"2018-10-15",NA,0.374529411764706,0.0160117647058824,10.0502941176471,"0_85m"
"2018-11-12",NA,NA,NA,8.39558823529412,"0_85m"
"2019-01-21",NA,NA,NA,5.23470588235294,"0_85m"
"2019-03-25",NA,0.462764705882353,0.0132470588235294,5.44735294117647,"0_85m"
"2019-04-23",NA,0.390235294117647,0.00906470588235294,7.095,"0_85m"
"2019-06-11",NA,NA,NA,9.68029411764706,"0_85m"
"2019-08-12",NA,NA,NA,11.7753645833437,"0_85m"
"2019-09-16",NA,NA,NA,11.6355882352941,"0_85m"
"2019-10-21",NA,0.354176470588235,0.0159011764705882,10.5972058823529,"0_85m"
"2019-11-11",NA,NA,NA,9.34147058823529,"0_85m"
"2020-01-20",NA,NA,NA,6.03,"0_85m"
"2020-03-23",NA,0.42,NA,6.48647058823529,"0_85m"
"2020-04-27",NA,0.509411764705882,NA,8.40588235294118,"0_85m"
"2020-06-15",NA,NA,NA,10.765,"0_85m"
"2020-08-10",NA,NA,NA,12.6688235294118,"0_85m"
"2020-09-14",NA,NA,NA,12.2535294117647,"0_85m"
"2020-11-16",NA,0.375,NA,9.24088235294118,"0_85m"
