"","date","tot_phyto","chrooco","nosto","oscillato","tot_cyanobac","r_chrooco","r_nosto","r_oscillato","r_cyanobac","d_chrooco","d_nosto","d_oscillato","d_cyanobac","NH4_N","NO3_N","PO4_P","temperature","depth","tot_zoo","microzoo","daphniidae","cyclopoida","calanoida","lake"
"109",1995-02-28,1287216000,320000,2940000,9.17e+08,920260000,0.000248598525810742,0.00228399895588619,0.712390150526407,0.714922748008104,1286896000,1284276000,370216000,366956000,NA,0.691161764705882,0.0724954058823529,5.15666666666667,"0_85m",873610,431500,37330,78405,284820,"SEM"
"110",2019-03-25,1287394800,2e+05,90000,462700000,462990000,0.000155352499481899,6.99086247668547e-05,0.359408007551374,0.359633268675623,1287194800,1287304800,824694800,824404800,NA,0.462764705882353,0.0132470588235294,5.44735294117647,"0_85m",952170,317900,23035,332860,230350,"SEM"
"111",2000-12-04,1288390000,19050000,NA,8400000,27450000,0.0147858955750976,NA,0.00651976497799579,0.0213056605530934,1269340000,NA,1279990000,1260940000,NA,0.561470588235294,0.0368176470588235,6.60294444444444,"0_85m",417065,164270,56260,111505,74020,"SEM"
"112",1986-10-13,1295023000,NA,13930000,3.36e+08,349930000,NA,0.0107565657135047,0.259454851381018,0.270211417094523,NA,1281093000,959023000,945093000,NA,0.74,0.1274375,7.69411764705882,"0_85m",111366900,64410000,14670000,12639300,14001000,"SEM"
"113",2000-11-06,1309555000,285000,NA,23100000,23385000,0.000217631180057348,NA,0.0176395798572798,0.0178572110373371,1309270000,NA,1286455000,1286170000,NA,0.452352941176471,0.0402117705882353,9.67738888888889,"0_85m",873955,534300,93580,99200,96770,"SEM"
"114",2003-10-13,1314870000,19100000,NA,3.15e+08,334100000,0.0145261508742309,NA,0.239567409705902,0.254093560580133,1295770000,NA,999870000,980770000,NA,0.442535317647059,0.0174647058823529,8.64938888888889,"0_85m",1206000,239500,205160,311050,240560,"SEM"
"115",2007-10-16,1330034000,3.96e+08,NA,56000,396056000,0.297736749586853,NA,4.2104186810262e-05,0.297778853773663,934034000,NA,1329978000,933978000,NA,0.528917705882353,0.0153117647058824,9.42888888888889,"0_85m",1275505,506700,199030,75875,251670,"SEM"
"116",1986-03-03,1331022000,NA,NA,1.173e+09,1.173e+09,NA,NA,0.881277694884082,0.881277694884082,NA,NA,158022000,158022000,NA,0.75125,0.1429375,3.20588235294118,"0_85m",21398000,4675000,2224000,4977000,6612000,"SEM"
"117",1997-10-14,1337131000,1.38e+08,30240000,134400000,302640000,0.103206043386923,0.0226155851595693,0.100513711820308,0.2263353403668,1199131000,1306891000,1202731000,1034491000,0.00908504705882353,0.498108694117647,0.0422994235294118,7.93333333333333,"0_85m",1136285,460900,142830,120810,158100,"SEM"
"118",1999-03-29,1357252000,NA,10500000,475300000,485800000,NA,0.00773621995031136,0.350192889750761,0.357929109701072,NA,1346752000,881952000,871452000,NA,0.534411764705882,0.0273470588235294,4.50361111111111,"0_85m",797010,485160,NA,140140,167300,"SEM"
"119",2009-11-09,1361686000,2266000,NA,NA,2266000,0.00166411345934378,NA,NA,0.00166411345934378,1359420000,NA,NA,1359420000,NA,0.442058823529412,0.0125705882352941,7.585,"0_85m",1088470,452500,125530,102405,233150,"SEM"
"120",1994-02-28,1363385000,NA,NA,1.106e+09,1.106e+09,NA,NA,0.811216200853024,0.811216200853024,NA,NA,257385000,257385000,NA,0.710960564705882,0.0673456,4.20388888888889,"0_85m",594695,287610,345,119470,186830,"SEM"
"121",1987-06-22,1388807000,4550000,NA,33600000,38150000,0.00327619316434897,NA,0.0241934264444232,0.0274696196087721,1384257000,NA,1355207000,1350657000,NA,0.86375,0.1154375,7.21764705882353,"0_85m",141625000,77600000,5215500,14588500,3735500,"SEM"
"122",2008-09-15,1390560000,1.8e+08,NA,525000,180525000,0.129444252675181,NA,0.000377545736969279,0.12982179841215,1210560000,NA,1390035000,1210035000,NA,0.599411764705882,0.0151941176470588,10.5655882352941,"0_85m",1525280,510510,237430,107370,284160,"SEM"
"123",2016-04-04,1392712000,NA,9e+05,30800000,31700000,NA,0.000646221185715352,0.0221151250222587,0.0227613462079741,NA,1391812000,1361912000,1361012000,NA,0.458823529411765,0.0115058823529412,5.88941176470588,"0_85m",680595,505750,18020,63070,85000,"SEM"
"124",1999-01-04,1393143000,13800000,8.4e+07,332500000,430300000,0.00990565936160179,0.0602953178532283,0.238668966502362,0.308869943717192,1379343000,1309143000,1060643000,962843000,NA,0.482117647058824,0.0321,5.12977777777778,"0_85m",699235,396490,5475,72780,219900,"SEM"
"125",2004-07-19,1398875800,NA,NA,1.05e+08,1.05e+08,NA,NA,0.0750602733995398,0.0750602733995398,NA,NA,1293875800,1293875800,NA,0.486800005882353,0.0137941176470588,10.1410555555556,"0_85m",1723625,488520,309350,651740,100720,"SEM"
"126",2002-05-27,1400945000,NA,NA,1.75e+08,1.75e+08,NA,NA,0.124915681914708,0.124915681914708,NA,NA,1225945000,1225945000,NA,0.497588235294118,0.0159411764705882,8.52155555555555,"0_85m",1653260,302410,158750,295510,198340,"SEM"
"127",2001-03-05,1403762000,20700000,NA,9100000,29800000,0.0147460894368134,NA,0.00648258038043486,0.0212286698172482,1383062000,NA,1394662000,1373962000,NA,0.708823529411765,0.0349470588235294,4.99727777777778,"0_85m",1118960,237500,50520,178490,627950,"SEM"
"128",1993-04-26,1408218000,NA,NA,2.66e+08,2.66e+08,NA,NA,0.188891208605486,0.188891208605486,NA,NA,1142218000,1142218000,0.0131626823529412,0.550867988235294,0.0576792705882353,5.67777777777778,"0_85m",880300,340200,21070,179570,270000,"SEM"
"129",2006-08-21,1411864000,4.3e+08,10800000,NA,440800000,0.304561912478822,0.00764946198784019,NA,0.312211374466663,981864000,1401064000,NA,971064000,NA,0.568717652941176,0.0178058823529412,9.27155555555555,"0_85m",1506320,755990,103500,192160,244450,"SEM"
"130",1999-02-01,1421607000,13800000,4760000,429100000,447660000,0.00970732417609086,0.00334832341146322,0.301841507533376,0.31489715512093,1407807000,1416847000,992507000,973947000,0.00705882352941176,0.519647058823529,0.0331,4.42561111111111,"0_85m",260815,40545,1225,69730,148570,"SEM"
"131",1994-05-24,1425354000,8e+05,NA,6.93e+08,693800000,0.000561264078958631,NA,0.486195008397914,0.486756272476872,1424554000,NA,732354000,731554000,NA,0.559931388235294,0.0517406823529412,7.765,"0_85m",882910,213050,67200,145970,195480,"SEM"
"132",2007-07-16,1429592000,NA,2520000,9.8e+07,100520000,NA,0.00176274069804532,0.0685510271462068,0.0703137678442521,NA,1427072000,1331592000,1329072000,NA,0.563282376470588,0.00892941176470588,10.2733333333333,"0_85m",2013685,1350400,173040,267250,131950,"SEM"
"133",2009-07-15,1437753100,9600000,NA,840000,10440000,0.00667708523807043,NA,0.000584244958331163,0.00726133019640159,1428153100,NA,1436913100,1427313100,NA,0.478411764705882,0.0114588235294118,NA,"0_85m",3878230,1729200,686300,849060,106600,"SEM"
"134",1990-02-26,1465982000,NA,NA,5.25e+08,5.25e+08,NA,NA,0.358121723186233,0.358121723186233,NA,NA,940982000,940982000,0.00875,0.629375,0.102,5.02352941176471,"0_85m",652400,261000,45160,120190,192300,"SEM"
"135",1992-01-06,1485529000,10070000,65800000,6.72e+08,747870000,0.00677873000123188,0.044293985509539,0.452364107331462,0.503436822842233,1475459000,1419729000,813529000,737659000,NA,0.582941176470588,0.084,4.53333333333333,"0_85m",1117155,369720,223020,148645,249770,"SEM"
"136",2003-12-09,1491566000,71150000,NA,1.96e+08,267150000,0.0477015432102904,NA,0.131405516081756,0.179107059292046,1420416000,NA,1295566000,1224416000,NA,0.492941176470588,0.0158058823529412,6.05672222222222,"0_85m",1097170,427000,44510,435730,157070,"SEM"
"137",1989-06-19,1515596000,NA,NA,7e+08,7e+08,NA,NA,0.461864507428101,0.461864507428101,NA,NA,815596000,815596000,NA,0.599375,0.094625,8.59411764705882,"0_85m",3455830,713710,857800,358300,658410,"SEM"
"138",2007-09-17,1531215000,317640000,NA,30800000,348440000,0.207443108903714,NA,0.0201147454798967,0.22755785438361,1213575000,NA,1500415000,1182775000,NA,0.545447076470588,0.0114941176470588,10.2333333333333,"0_85m",2689885,1517600,109890,112075,367050,"SEM"
"139",1987-11-09,1531900000,246465000,5.7e+07,9.8e+07,401465000,0.160888439193159,0.0372086950845355,0.0639728441804295,0.262069978458124,1285435000,1474900000,1433900000,1130435000,NA,0.851875,0.114,7.03529411764706,"0_85m",27944500,8274000,7188000,6514000,3607500,"SEM"
"140",2013-10-14,1535274000,2160000,NA,8.4e+08,842160000,0.0014069149871619,NA,0.547133606118517,0.548540521105679,1533114000,NA,695274000,693114000,NA,0.491764705882353,0.0119941176470588,9.24588235294118,"0_85m",905420,478550,97835,91800,158100,"SEM"
"141",1999-09-13,1543518000,6e+05,1.12e+08,302400000,4.15e+08,0.000388722386133495,0.0725615120782524,0.195916082611281,0.268866317075667,1542918000,1431518000,1241118000,1128518000,NA,0.464882352941176,0.0268705882352941,9.82533333333333,"0_85m",2545150,699550,100580,464960,259150,"SEM"
"142",1989-10-09,1555905000,NA,109640000,5.39e+08,648640000,NA,0.0704670272285262,0.346422178731992,0.416889205960518,NA,1446265000,1016905000,907265000,0.005,0.58875,0.0954375,8.25294117647059,"0_85m",988720,241000,81820,364770,183280,"SEM"
"143",2009-04-27,1568821000,NA,NA,31500000,31500000,NA,NA,0.0200787725304544,0.0200787725304544,NA,NA,1537321000,1537321000,NA,0.521647058823529,0.0103117647058824,6.90333333333333,"0_85m",898885,243350,26285,218395,337085,"SEM"
"144",1994-04-25,1585635000,9e+06,NA,5.25e+08,5.34e+08,0.00567595947364936,NA,0.331097635962879,0.336773595436529,1576635000,NA,1060635000,1051635000,0.0189083764705882,0.581906494117647,0.0559296588235294,6.00329411764706,"0_85m",892480,495400,2090,134710,256420,"SEM"
"145",2019-10-21,1593505000,732600000,36000,1.54e+08,886636000,0.459741262186187,2.25917082155374e-05,0.0966423073664657,0.556406161260868,860905000,1593469000,1439505000,706869000,NA,0.354176470588235,0.0159011764705882,10.5972058823529,"0_85m",395590,124100,130900,52530,56780,"SEM"
"146",2008-10-13,1604252000,181465000,NA,NA,181465000,0.113115021829488,NA,NA,0.113115021829488,1422787000,NA,NA,1422787000,NA,0.458647058823529,0.0172176470588235,9.39294117647059,"0_85m",926385,320400,254765,85305,82240,"SEM"
"147",1995-01-03,1608587000,NA,32900000,861063000,893963000,NA,0.0204527327399761,0.535291532257814,0.55574426499779,NA,1575687000,747524000,714624000,NA,0.560529411764706,0.0825766529411765,5.2,"0_85m",1273630,528000,109710,241260,311560,"SEM"
"148",1989-02-27,1613990200,NA,NA,1.47e+09,1.47e+09,NA,NA,0.910786199321408,0.910786199321408,NA,NA,143990200,143990200,0.008125,0.72875,0.103,4.5,"0_85m",1235010,747100,46950,77950,318700,"SEM"
"149",2005-05-18,1620445600,NA,NA,28700000,28700000,NA,NA,0.0177111777155617,0.0177111777155617,NA,NA,1591745600,1591745600,NA,0.527294117647059,0.00884117647058824,7.26555555555556,"0_85m",1460860,547000,51490,435700,223170,"SEM"
"150",2015-04-20,1637897000,NA,NA,10500000,10500000,NA,NA,0.00641065952254629,0.00641065952254629,NA,NA,1627397000,1627397000,NA,0.498235294117647,0.0064,6.79588235294118,"0_85m",1714195,841245,40800,137700,443700,"SEM"
"151",1999-10-11,1666228000,14300000,19460000,3.5e+08,383760000,0.00858225885052946,0.011679073932259,0.21005528655142,0.230316619334209,1651928000,1646768000,1316228000,1282468000,0.00952941176470588,0.465,0.0284941176470588,8.53977777777778,"0_85m",2376000,1297500,487350,202070,123660,"SEM"
"152",1990-01-29,1709057000,NA,NA,2.94e+08,2.94e+08,NA,NA,0.172024689638789,0.172024689638789,NA,NA,1415057000,1415057000,NA,0.655625,0.099,4.8,"0_85m",1308060,551000,169100,323010,224500,"SEM"
"153",1993-02-01,1712310500,NA,651000,1.274e+09,1274651000,NA,0.00038018805584618,0.744023937247363,0.744404125303209,NA,1711659500,438310500,437659500,NA,0.673986964705882,0.0707159,4.6,"0_85m",1319560,663800,50030,190320,350800,"SEM"
"154",1997-11-11,1714261000,2650000,154800000,9.8e+07,255450000,0.00154585561941851,0.0903013018437683,0.0571674908313261,0.149014648294513,1711611000,1559461000,1616261000,1458811000,NA,0.462494482352941,0.0432124764705882,7.35266666666667,"0_85m",965730,417010,75610,148230,275640,"SEM"
"155",1987-04-27,1715390000,1350000,NA,7700000,9050000,0.000786993045313311,NA,0.00448877514734259,0.0052757681926559,1714040000,NA,1707690000,1706340000,NA,0.88875,0.1198125,5.28823529411765,"0_85m",29929800,8562000,798000,7329900,10903500,"SEM"
"156",1991-01-07,1724388000,48380000,2940000,1056417000,1107737000,0.0280563307097939,0.00170495271365841,0.612633003709142,0.642394287132594,1676008000,1721448000,667971000,616651000,NA,0.61875,0.0900625,5.40588235294118,"0_85m",1881990,1297500,119720,88220,258700,"SEM"
"157",2004-01-05,1734230000,8400000,NA,3.5e+08,358400000,0.00484364818968649,NA,0.20181867457027,0.206662322759957,1725830000,NA,1384230000,1375830000,NA,0.512235294117647,0.0164536470588235,5.15277777777778,"0_85m",955855,382000,105120,289250,151700,"SEM"
"158",2004-05-24,1734880000,NA,NA,2.31e+08,2.31e+08,NA,NA,0.133150419625565,0.133150419625565,NA,NA,1503880000,1503880000,NA,0.496452958823529,0.0113647058823529,8.61733333333333,"0_85m",1409490,384000,90750,389430,474400,"SEM"
"159",1994-03-28,1737230000,NA,NA,1.169e+09,1.169e+09,NA,NA,0.672910322755191,0.672910322755191,NA,NA,568230000,568230000,NA,0.681712294117647,0.0610224411764706,5.28233333333333,"0_85m",530340,255380,70,131850,142970,"SEM"
"160",1990-01-03,1762834000,NA,NA,7.7e+08,7.7e+08,NA,NA,0.436796658108478,0.436796658108478,NA,NA,992834000,992834000,NA,0.64375,0.1,5.47058823529412,"0_85m",1288085,479000,298450,306960,155300,"SEM"
"161",2001-08-20,1764780000,60550000,17640000,5880000,84070000,0.0343102256371899,0.0099955801856322,0.0033318600618774,0.0476376658846995,1704230000,1747140000,1758900000,1680710000,NA,0.571647058823529,0.0232705882352941,10.6762222222222,"0_85m",966050,632850,48460,98380,45890,"SEM"
"162",2007-05-30,1765122000,7.4e+08,NA,NA,7.4e+08,0.419234477843458,NA,NA,0.419234477843458,1025122000,NA,NA,1025122000,NA,0.577294117647059,0.00853529411764706,8.79666666666667,"0_85m",2878135,1388980,318735,525060,375250,"SEM"
"163",2000-03-27,1790270000,10940000,1610000,7.07e+08,719550000,0.00611081010126964,0.000899305691320304,0.394912499231959,0.401922615024549,1779330000,1788660000,1083270000,1070720000,NA,0.557294117647059,0.0168647058823529,5.02261111111111,"0_85m",387255,105860,7840,83190,177110,"SEM"
"164",1989-04-24,1815498000,NA,NA,1.26e+09,1.26e+09,NA,NA,0.694024449489892,0.694024449489892,NA,NA,555498000,555498000,NA,0.610625,0.0901875,6.09411764705882,"0_85m",2220520,987300,7350,643920,424550,"SEM"
"165",2003-09-15,1817673000,26800000,NA,3.08e+08,334800000,0.0147441261437013,NA,0.169447419860448,0.184191546004149,1790873000,NA,1509673000,1482873000,NA,0.465294117647059,0.0181117647058824,9.62433333333333,"0_85m",1154170,85660,234050,253420,338030,"SEM"
"166",1991-03-04,1831534000,NA,NA,481800000,481800000,NA,NA,0.263058179646133,0.263058179646133,NA,NA,1349734000,1349734000,0.00664705882352941,0.655882352941176,0.093,4.03333333333333,"0_85m",1550920,754100,33060,132180,560500,"SEM"
"167",2008-07-16,1848460400,1.5e+08,189000,NA,150189000,0.0811486142738032,0.000102247253984992,NA,0.0812508615277882,1698460400,1848271400,NA,1698271400,NA,0.469411764705882,0.0109470588235294,9.57555555555555,"0_85m",3071590,2118500,267550,217580,260050,"SEM"
"168",1999-04-26,1872027500,NA,2380000,324100000,326480000,NA,0.00127134884503566,0.173127798603386,0.174399147448422,NA,1869647500,1547927500,1545547500,0.0116470588235294,0.464647058823529,0.0183117647058824,5.73116666666667,"0_85m",386920,44620,NA,170380,170335,"SEM"
"169",1995-03-28,1875179000,1550000,NA,1.05e+09,1051550000,0.000826587755088981,NA,0.559946543769955,0.560773131525044,1873629000,NA,825179000,823629000,NA,0.640823482352941,0.0690064647058824,5.47866666666667,"0_85m",217930,77900,10570,28640,92950,"SEM"
"170",1997-06-24,1887008000,NA,NA,2.59e+08,2.59e+08,NA,NA,0.137254320066476,0.137254320066476,NA,NA,1628008000,1628008000,NA,0.531247564705882,0.0396234352941176,9.01838888888889,"0_85m",2591130,312885,502920,170875,416920,"SEM"
"171",1998-12-07,1893345000,8400000,6.3e+07,3.5e+08,421400000,0.00443659238015259,0.0332744428511444,0.184858015839691,0.222569051070988,1884945000,1830345000,1543345000,1471945000,NA,0.502941176470588,0.0427647058823529,5.66666666666667,"0_85m",546115,268100,38045,98510,139410,"SEM"
"172",1994-01-03,1897547000,460000,31780000,1344990000,1377230000,0.000242418237861829,0.0167479382592368,0.708804577699525,0.725794934196623,1897087000,1865767000,552557000,520317000,NA,0.611668329411765,0.0665459,4.89533333333333,"0_85m",352860,166240,6210,83140,95190,"SEM"
"173",2007-04-30,1911743000,NA,NA,41300000,41300000,NA,NA,0.0216033222038736,0.0216033222038736,NA,NA,1870443000,1870443000,NA,0.533952964705882,0.00556470588235294,8.08166666666667,"0_85m",2703790,1239670,143460,792030,486500,"SEM"
"174",2011-05-09,1928228000,80000,NA,18200000,18280000,4.14888695735152e-05,NA,0.0094387178279747,0.00948020669754822,1928148000,NA,1910028000,1909948000,NA,0.492941176470588,0.00658235294117647,7.42757575757576,"0_85m",1102450,500650,74800,185300,267750,"SEM"
"175",2003-05-26,1965380000,NA,57600000,2.94e+08,351600000,NA,0.0293073095279284,0.149589392382135,0.178896701910063,NA,1907780000,1671380000,1613780000,NA,0.4462,0.0140117647058824,8.09988888888889,"0_85m",765225.5,150400,36900,339760,180465,"SEM"
"176",1986-07-21,2012762000,235000,NA,1470000,1705000,0.00011675498643158,NA,0.000730339702359246,0.000847094688790826,2012527000,NA,2011292000,2011057000,NA,0.81375,0.137625,8,"0_85m",156656100,38982000,16002000,11047500,23508000,"SEM"
"177",1990-04-23,2034022000,NA,NA,9.1e+08,9.1e+08,NA,NA,0.447389457931133,0.447389457931133,NA,NA,1124022000,1124022000,NA,0.60375,0.089625,5.92941176470588,"0_85m",794220,372400,62990,134920,148700,"SEM"
"178",1999-05-25,2057030000,14180000,120400000,8.19e+08,953580000,0.00689343373698974,0.0585309888528607,0.39814684277818,0.463571265368031,2042850000,1936630000,1238030000,1103450000,NA,0.466941176470588,0.0199705882352941,7.561,"0_85m",754295,299800,5250,358655,78290,"SEM"
"179",2003-08-18,2057130000,17700000,NA,2.94e+08,311700000,0.00860422044304444,NA,0.142917559901416,0.15152178034446,2039430000,NA,1763130000,1745430000,NA,0.478235294117647,0.0186705882352941,10.6876111111111,"0_85m",1481170,307000,93170,240050,421690,"SEM"
"180",2018-04-17,2072950500,4650000,450000,209720000,214820000,0.00224317946810597,0.000217081884010255,0.101169806032513,0.103630067384629,2068300500,2072500500,1863230500,1858130500,NA,0.383517647058824,0.0116529411764706,6.15676470588235,"0_85m",1072955,620500,19720,238000,182750,"SEM"
"181",1988-06-20,2078700000,5.28e+08,NA,NA,5.28e+08,0.254004906912974,NA,NA,0.254004906912974,1550700000,NA,NA,1550700000,0.01125,0.78125,0.094625,8.14705882352941,"0_85m",4095620,643000,750500,289120,398500,"SEM"
"182",1986-09-15,2115035000,365000,33960000,1120000,35445000,0.000172573976317177,0.016056471878716,0.000529542064315721,0.0167585879193489,2114670000,2081075000,2113915000,2079590000,NA,0.77375,0.099875,8,"0_85m",33615990,2400000,5750700,6994800,13480500,"SEM"
"183",2000-09-11,2118231000,50750000,NA,69300000,120050000,0.0239586711742015,NA,0.0327159785689096,0.0566746497431111,2067481000,NA,2048931000,1998181000,NA,0.460588235294118,0.0404000058823529,9.92277777777778,"0_85m",2221810,864300,307140,175030,169280,"SEM"
"184",1999-11-08,2118686000,13175000,39200000,8.75e+08,927375000,0.00621847692390472,0.0185020338077469,0.412991826065779,0.43771233679743,2105511000,2079486000,1243686000,1191311000,NA,0.474470588235294,0.0348411764705882,7.25,"0_85m",1239820,595700,401170,68885,125730,"SEM"
"185",1991-02-04,2121913000,14235000,NA,858700000,872935000,0.00670856910721599,NA,0.404682001571224,0.41139057067844,2107678000,NA,1263213000,1248978000,NA,0.649411764705882,0.094,4.49444444444444,"0_85m",1240190,680200,31000,74780,375550,"SEM"
"186",2007-08-20,2124970400,154800000,NA,910000,155710000,0.0728480735543422,NA,0.000428241259266482,0.0732763148136087,1970170400,NA,2124060400,1969260400,NA,0.541823547058824,0.0104294117647059,10.7327777777778,"0_85m",2129910,983200,343880,302970,191540,"SEM"
"187",1998-06-22,2132660000,45950000,34580000,6.23e+08,703530000,0.0215458629129819,0.0162144926992582,0.292123451464368,0.329883807076609,2086710000,2098080000,1509660000,1429130000,NA,0.422941176470588,0.0291176470588235,9.77222222222222,"0_85m",3672515,1819230,544550,117830,182560,"SEM"
"188",1995-06-20,2150165000,NA,15540000,1.281e+09,1296540000,NA,0.00722735231947316,0.595768231740355,0.602995584059828,NA,2134625000,869165000,853625000,NA,0.587142029411765,0.0513204176470588,9.125,"0_85m",2630580,491500,1090450,171900,132240,"SEM"
"189",1991-04-02,2226352000,1200000,NA,8.4e+08,841200000,0.000538998325511869,NA,0.377298827858308,0.37783782618382,2225152000,NA,1386352000,1385152000,NA,0.586470588235294,0.0831764705882353,4.61666666666667,"0_85m",815080,353800,13610,138040,232780,"SEM"
"190",2001-06-25,2229638000,285000,NA,7700000,7985000,0.000127823440397051,NA,0.00345347540721857,0.00358129884761562,2229353000,NA,2221938000,2221653000,NA,0.512176470588235,0.0253470588235294,9.95777777777778,"0_85m",1545035,295820,420210,211790,133060,"SEM"
"191",2002-04-29,2235718000,1250000,NA,284690000,285940000,0.000559104502446194,NA,0.127337168641126,0.127896273143572,2234468000,NA,1951028000,1949778000,NA,0.537352941176471,0.0158529411764706,7.05466666666667,"0_85m",1375710,516000,18450,136150,599100,"SEM"
"192",1999-08-16,2244444000,73900000,6160000,3.5e+08,430060000,0.0329257490942077,0.00274455499892178,0.155940624938738,0.191610929031867,2170544000,2238284000,1894444000,1814384000,NA,0.45,0.0259,9.63972222222222,"0_85m",880800,368520,43610,213620,90920,"SEM"
"193",2016-04-25,2264078000,NA,NA,7.7e+07,7.7e+07,NA,NA,0.0340094290037711,0.0340094290037711,NA,NA,2187078000,2187078000,NA,0.381764705882353,0.0101176470588235,7.03705882352941,"0_85m",822545,349350,30090,133280,288150,"SEM"
"194",2003-07-21,2265999000,54800000,NA,5.18e+08,572800000,0.024183594079256,NA,0.228596746953551,0.252780341032807,2211199000,NA,1747999000,1693199000,NA,0.480523535294118,0.0195882352941176,10.7181111111111,"0_85m",1697425,386910,80660,310765,339330,"SEM"
"195",1987-08-17,2266008000,13500000,NA,14000,13514000,0.0059576135653537,NA,6.17826591962606e-06,0.00596379183127332,2252508000,NA,2265994000,2252494000,0.01625,0.750625,0.115125,8.89411764705882,"0_85m",135854000,8.8e+07,17640000,9381000,10915000,"SEM"
"196",1992-03-02,2312761000,841600000,NA,5.46e+08,1387600000,0.363894064280745,NA,0.236081462805711,0.599975527086456,1471161000,NA,1766761000,925161000,NA,0.626470588235294,0.0824705882352941,3.6,"0_85m",748125,313000,11915,162515,216440,"SEM"
"197",1992-02-03,2319704000,4.2e+08,NA,866900000,1286900000,0.181057583208892,NA,0.37371147353283,0.554769056741722,1899704000,NA,1452804000,1032804000,0.0175882352941176,0.610588235294118,0.082,3.61666666666667,"0_85m",734910,339200,36000,80040,227660,"SEM"
"198",2000-05-22,2321490000,550000,NA,4.2e+08,420550000,0.000236916807739857,NA,0.1809182895468,0.18115520635454,2320940000,NA,1901490000,1900940000,NA,0.508941176470588,0.0184058823529412,7.933,"0_85m",1224300,305250,103330,248410,166380,"SEM"
"199",1994-06-20,2331288000,1500000,NA,1.078e+09,1079500000,0.000643421147451538,NA,0.462405331301838,0.46304875244929,2329788000,NA,1253288000,1251788000,NA,0.557767329411765,0.0583237352941176,9.19422222222222,"0_85m",705470,197100,144950,85960,40920,"SEM"
"200",2005-04-25,2352487000,NA,NA,1.75e+08,1.75e+08,NA,NA,0.0743893590060221,0.0743893590060221,NA,NA,2177487000,2177487000,NA,0.553705882352941,0.00901176470588235,5.81061111111111,"0_85m",823745,389080,8005,183030,220670,"SEM"
"201",2003-11-10,2356327600,14100000,NA,4.06e+08,420100000,0.00598388780914844,NA,0.172302017766969,0.178285905576118,2342227600,NA,1950327600,1936227600,NA,0.413670623529412,0.0177941176470588,6.94011764705882,"0_85m",1074665,101600,169110,509720,204625,"SEM"
"202",1993-01-04,2359586500,430000,18900000,1.372e+09,1391330000,0.00018223531962062,0.00800987800192958,0.581457810510443,0.589649923831993,2359156500,2340686500,987586500,968256500,NA,0.638398947058823,0.0773654,4.76666666666667,"0_85m",727090,366250,37430,113800,191020,"SEM"
"203",1991-08-19,2360462000,750000,60900000,1.403e+09,1464650000,0.000317734409619812,0.0258000340611287,0.594375168928794,0.620492937399543,2359712000,2299562000,957462000,895812000,0.0222352941176471,0.532352941176471,0.0839411764705882,9.91666666666667,"0_85m",1915770,699080,206170,303490,418980,"SEM"
"204",1993-12-06,2400372000,NA,NA,1.225e+09,1.225e+09,NA,NA,0.510337564344193,0.510337564344193,NA,NA,1175372000,1175372000,NA,0.639650423529412,0.0819565882352941,5.20177777777778,"0_85m",482735,258660,43800,94695,80830,"SEM"
"205",2003-04-28,2427730000,NA,NA,3.08e+08,3.08e+08,NA,NA,0.126867485264012,0.126867485264012,NA,NA,2119730000,2119730000,NA,0.447,0.0110176470588235,6.70205555555556,"0_85m",1414815,451000,14290,593470,342555,"SEM"
"206",1988-12-05,2434777000,177600000,NA,1.89e+09,2067600000,0.0729430251723258,NA,0.776251788151441,0.849194813323766,2257177000,NA,544777000,367177000,NA,0.636875,0.1133125,5.87647058823529,"0_85m",1626000,542000,292850,155900,432350,"SEM"
"207",2002-09-16,2449086000,64350000,NA,5.25e+08,589350000,0.0262751083465423,NA,0.214365685810952,0.240640794157494,2384736000,NA,1924086000,1859736000,NA,0.527176470588235,0.0203352941176471,10.1483333333333,"0_85m",799630,229500,63800,127880,119850,"SEM"
"208",1986-11-10,2453789000,1200000,32760000,733600000,767560000,0.000489039603649703,0.0133507811796369,0.298966211031185,0.312806031814471,2452589000,2421029000,1720189000,1686229000,0.010625,0.738125,0.1271875,6.62941176470588,"0_85m",175286500,29435000,74275000,38339000,20430500,"SEM"
"209",1986-12-08,2454420000,1150000,NA,814160000,815310000,0.000468542466244571,NA,0.331711768971896,0.33218031143814,2453270000,NA,1640260000,1639110000,NA,0.6825,0.1208125,5.45294117647059,"0_85m",91189000,27005000,12636000,33030000,9853000,"SEM"
"210",1997-09-15,2456227000,55600000,14280000,35700000,105580000,0.0226363442792543,0.00581379489762143,0.0145344872440536,0.0429846264209293,2400627000,2441947000,2420527000,2350647000,NA,0.473167311764706,0.0419055882352941,9.99766666666667,"0_85m",2318350,1095000,44530,374110,196470,"SEM"
"211",1990-05-21,2462205000,NA,13860000,1.12e+09,1133860000,NA,0.00562910074506388,0.45487682788395,0.460505928629013,NA,2448345000,1342205000,1328345000,0.0068125,0.55125,0.0805,8.2,"0_85m",2724855,827100,209665,287120,212710,"SEM"
"212",1990-11-05,2479630000,285000,6990000,1281390000,1288665000,0.000114936502623375,0.00281896895907857,0.516766614373919,0.519700519835621,2479345000,2472640000,1198240000,1190965000,NA,0.563125,0.0929375,7.75294117647059,"0_85m",2099050,754100,423400,346250,353300,"SEM"
